Feature,SHAP_Value,Abs_SHAP_Value
Feature40,0.2698395445843638,0.2698395445843638
Feature46,-0.053669117378079535,0.053669117378079535
Feature61,0.05315532783322799,0.05315532783322799
Feature2,0.03820825483479654,0.03820825483479654
Feature50,-0.018527546464003748,0.018527546464003748
Feature5,0.01823886056014734,0.01823886056014734
Feature63,0.017609270329963216,0.017609270329963216
Feature42,0.015595239156131535,0.015595239156131535
Feature1,-0.014543691998027594,0.014543691998027594
Feature62,-0.013656435903854533,0.013656435903854533
Feature55,0.012012158340403848,0.012012158340403848
Feature60,0.010943492728471246,0.010943492728471246
Feature48,0.0089092214149215,0.0089092214149215
Feature44,-0.008666358009703917,0.008666358009703917
Feature19,0.00827405764771369,0.00827405764771369
Feature51,0.007352290306989269,0.007352290306989269
Feature3,0.007266483890866991,0.007266483890866991
Feature17,-0.0059108002481393085,0.0059108002481393085
Feature10,0.005798932587138465,0.005798932587138465
Feature57,-0.0043823946226621375,0.0043823946226621375
Feature30,0.004376730893599014,0.004376730893599014
Feature56,-0.003972787414485017,0.003972787414485017
Feature49,0.0039331619497322,0.0039331619497322
Feature34,0.0038566353052132407,0.0038566353052132407
Feature36,0.0036416789402574554,0.0036416789402574554
Feature32,0.003581785087281214,0.003581785087281214
Feature45,-0.003417840492296431,0.003417840492296431
Feature54,0.003402721287310099,0.003402721287310099
Feature53,0.003219612693088366,0.003219612693088366
Feature6,0.0031690788780141532,0.0031690788780141532
Feature11,-0.003011033614641778,0.003011033614641778
Feature52,0.0029755049587007476,0.0029755049587007476
Feature33,0.0027002758843078143,0.0027002758843078143
Feature21,0.0022893450030208227,0.0022893450030208227
Feature20,-0.001968011515646397,0.001968011515646397
Feature9,-0.0018418616687519522,0.0018418616687519522
Feature59,0.0017753373658710065,0.0017753373658710065
Feature12,-0.001749725761487908,0.001749725761487908
Feature25,0.0016170606685851168,0.0016170606685851168
Feature7,-0.0013622305396748708,0.0013622305396748708
Feature4,-0.0012794897858064054,0.0012794897858064054
Feature58,-0.0012523340965368002,0.0012523340965368002
Feature13,-0.0009806410223732926,0.0009806410223732926
Feature18,-0.0009552492099904053,0.0009552492099904053
Feature22,-0.0009507732447702755,0.0009507732447702755
Feature15,0.000914092687488414,0.000914092687488414
Feature24,0.0009107062770645399,0.0009107062770645399
Feature28,-0.0008916863380528569,0.0008916863380528569
Feature29,-0.0008060056605812919,0.0008060056605812919
Feature26,0.0007871112507374933,0.0007871112507374933
Feature14,-0.0007714844836695193,0.0007714844836695193
Feature8,-0.0007619554347584693,0.0007619554347584693
Feature38,0.000662669258909491,0.000662669258909491
Feature27,0.0005411064015577819,0.0005411064015577819
Feature37,0.000538863743935386,0.000538863743935386
Feature31,-0.0002054452084086685,0.0002054452084086685
Feature16,0.0001823189508773452,0.0001823189508773452
Feature23,0.00011637801108845454,0.00011637801108845454
Feature47,0.0,0.0
Feature43,0.0,0.0
Feature41,0.0,0.0
Feature39,0.0,0.0
Feature35,0.0,0.0
