Feature,SHAP_Value,Abs_SHAP_Value
Feature40,0.27418180937988,0.27418180937988
Feature63,-0.13879784502198753,0.13879784502198753
Feature61,-0.033020681665854396,0.033020681665854396
Feature2,0.029865492275113665,0.029865492275113665
Feature47,0.020772001844525722,0.020772001844525722
Feature5,0.018744111095986282,0.018744111095986282
Feature50,-0.017909564872282947,0.017909564872282947
Feature49,0.013195248605203306,0.013195248605203306
Feature55,0.011041084495593554,0.011041084495593554
Feature51,0.009855688736343146,0.009855688736343146
Feature17,0.009137579992611408,0.009137579992611408
Feature56,0.008797933814276829,0.008797933814276829
Feature52,0.008785558579821162,0.008785558579821162
Feature27,0.008091037397649584,0.008091037397649584
Feature53,0.007625845785722877,0.007625845785722877
Feature59,0.006647173990073234,0.006647173990073234
Feature54,-0.006624508381879816,0.006624508381879816
Feature22,0.006445755957702581,0.006445755957702581
Feature48,0.006399882651169531,0.006399882651169531
Feature3,0.005352233450791101,0.005352233450791101
Feature57,0.005112726007095873,0.005112726007095873
Feature1,-0.004961796425715093,0.004961796425715093
Feature25,0.004683319628483025,0.004683319628483025
Feature58,-0.004667778963171314,0.004667778963171314
Feature37,-0.004266198137291455,0.004266198137291455
Feature36,0.004230458402943782,0.004230458402943782
Feature10,0.004010226996252438,0.004010226996252438
Feature45,-0.003968790282646952,0.003968790282646952
Feature28,-0.00391576514207397,0.00391576514207397
Feature6,0.003653968084160427,0.003653968084160427
Feature24,0.0035146137500339145,0.0035146137500339145
Feature21,0.0035130622789369494,0.0035130622789369494
Feature38,-0.003473396593109588,0.003473396593109588
Feature9,0.003116735410712631,0.003116735410712631
Feature26,-0.002765749796131913,0.002765749796131913
Feature29,-0.0026685973287534173,0.0026685973287534173
Feature31,0.002122519599781658,0.002122519599781658
Feature19,0.0020783089216504236,0.0020783089216504236
Feature34,0.00204150670079876,0.00204150670079876
Feature14,0.0018538890370012513,0.0018538890370012513
Feature46,-0.0017230892159652567,0.0017230892159652567
Feature11,-0.0015793208507201932,0.0015793208507201932
Feature13,0.001542173866797179,0.001542173866797179
Feature60,-0.0013811044165154736,0.0013811044165154736
Feature8,-0.0013626795336809938,0.0013626795336809938
Feature15,0.0012353975129416512,0.0012353975129416512
Feature12,0.001155995170018594,0.001155995170018594
Feature16,0.000767421344968211,0.000767421344968211
Feature18,0.0006409248930526282,0.0006409248930526282
Feature33,0.0006347138700815528,0.0006347138700815528
Feature23,0.000499851409488041,0.000499851409488041
Feature7,-0.0004191074549482661,0.0004191074549482661
Feature4,-0.00041099679662515154,0.00041099679662515154
Feature20,0.00032848744386548834,0.00032848744386548834
Feature30,0.00023866484133798957,0.00023866484133798957
Feature32,0.0001357014626511647,0.0001357014626511647
Feature44,0.0,0.0
Feature42,0.0,0.0
Feature41,0.0,0.0
Feature39,0.0,0.0
Feature35,0.0,0.0
Feature62,0.0,0.0
Feature43,0.0,0.0
