Feature,SHAP_Value,Abs_SHAP_Value
Feature40,0.24227814622661756,0.24227814622661756
Feature2,0.06687153743038794,0.06687153743038794
Feature46,-0.05752199606130801,0.05752199606130801
Feature51,0.033613293731052006,0.033613293731052006
Feature63,0.02712623455784598,0.02712623455784598
Feature5,0.017751555279897763,0.017751555279897763
Feature47,0.017187608584240493,0.017187608584240493
Feature50,-0.015198410556449863,0.015198410556449863
Feature60,0.014785438873929366,0.014785438873929366
Feature61,0.012101005715718519,0.012101005715718519
Feature49,0.01166087621258514,0.01166087621258514
Feature1,-0.008823563715241678,0.008823563715241678
Feature44,-0.007754435138901616,0.007754435138901616
Feature3,0.007707046620812008,0.007707046620812008
Feature45,-0.007644640780459122,0.007644640780459122
Feature17,-0.007613926498548547,0.007613926498548547
Feature28,-0.006953320884129689,0.006953320884129689
Feature53,0.006819239071688854,0.006819239071688854
Feature55,0.006078641589564134,0.006078641589564134
Feature56,0.005331398695843925,0.005331398695843925
Feature27,0.004845846491457094,0.004845846491457094
Feature6,0.003909962020086061,0.003909962020086061
Feature22,-0.00390709204474025,0.00390709204474025
Feature48,0.003885073774311613,0.003885073774311613
Feature25,0.0036588558545959196,0.0036588558545959196
Feature52,0.003646569334932348,0.003646569334932348
Feature19,0.003038873231443843,0.003038873231443843
Feature14,-0.0030031851953545665,0.0030031851953545665
Feature36,0.0029275830112731605,0.0029275830112731605
Feature13,-0.002702741696700465,0.002702741696700465
Feature10,0.0025676538267451663,0.0025676538267451663
Feature59,0.0023877089157371967,0.0023877089157371967
Feature32,0.0020057284588333077,0.0020057284588333077
Feature11,-0.0017480779134561957,0.0017480779134561957
Feature15,0.001673280341807304,0.001673280341807304
Feature12,0.0014921256140787802,0.0014921256140787802
Feature29,0.0013945709911379704,0.0013945709911379704
Feature18,-0.0012297122877625855,0.0012297122877625855
Feature34,0.0011361498508045131,0.0011361498508045131
Feature37,0.0010821820953463475,0.0010821820953463475
Feature54,0.0010056248467176232,0.0010056248467176232
Feature23,-0.0008548138226420569,0.0008548138226420569
Feature31,0.0008389323838269106,0.0008389323838269106
Feature30,-0.0008242417127854266,0.0008242417127854266
Feature26,-0.0007796492859149148,0.0007796492859149148
Feature16,0.0007690988102392141,0.0007690988102392141
Feature38,0.0007454688190202674,0.0007454688190202674
Feature57,0.000638423302422142,0.000638423302422142
Feature20,0.0005706431200870332,0.0005706431200870332
Feature8,0.0004957076670115135,0.0004957076670115135
Feature21,0.0004821607476925745,0.0004821607476925745
Feature7,-0.0004738065000148284,0.0004738065000148284
Feature9,0.0004446377309493081,0.0004446377309493081
Feature33,0.0002612765204952905,0.0002612765204952905
Feature4,-0.00022081846905058766,0.00022081846905058766
Feature24,0.00013048607089496955,0.00013048607089496955
Feature58,-0.00010581852339452968,0.00010581852339452968
Feature35,0.0,0.0
Feature43,0.0,0.0
Feature42,0.0,0.0
Feature41,0.0,0.0
Feature39,0.0,0.0
Feature62,0.0,0.0
