Feature,SHAP_Value,Abs_SHAP_Value
Feature1,0.03198753611331684,0.03198753611331684
Feature15,0.010302523731478275,0.010302523731478275
Feature3,-0.007841660821060798,0.007841660821060798
Feature45,-0.007498273962672631,0.007498273962672631
Feature52,0.004843871959952862,0.004843871959952862
Feature57,0.002617593841713417,0.002617593841713417
Feature53,-0.0018592474601062114,0.0018592474601062114
Feature47,-0.0018591682963541522,0.0018591682963541522
Feature17,-0.0014795153876129175,0.0014795153876129175
Feature2,-0.0014304258579259598,0.0014304258579259598
Feature48,-0.0012534967383768137,0.0012534967383768137
Feature46,0.0012127839783905691,0.0012127839783905691
Feature56,0.0007672924079649701,0.0007672924079649701
Feature43,0.0007151326927362367,0.0007151326927362367
Feature4,-0.000704402245987562,0.000704402245987562
Feature50,0.0005376332939500017,0.0005376332939500017
Feature5,0.0005098239020951079,0.0005098239020951079
Feature14,-0.0003946198183840732,0.0003946198183840732
Feature63,-0.00037078979212596395,0.00037078979212596395
Feature22,0.00025968678470418837,0.00025968678470418837
Feature49,-0.00021510300910352332,0.00021510300910352332
Feature42,0.00016869867150006156,0.00016869867150006156
Feature39,0.00012197599788487113,0.00012197599788487113
