Feature,SHAP_Value,Abs_SHAP_Value
Feature1,0.0318198306439444,0.0318198306439444
Feature3,0.015031889819035266,0.015031889819035266
Feature45,-0.006423012595501465,0.006423012595501465
Feature63,-0.0038616665627537296,0.0038616665627537296
Feature49,0.0030042139554150803,0.0030042139554150803
Feature42,-0.0028978083975123637,0.0028978083975123637
Feature2,0.0019665265068853077,0.0019665265068853077
Feature52,0.001855928684092567,0.001855928684092567
Feature48,-0.0014412198949906086,0.0014412198949906086
Feature14,0.0014072183426114715,0.0014072183426114715
Feature39,0.0012647904748644078,0.0012647904748644078
Feature46,-0.001132623175604297,0.001132623175604297
Feature53,-0.0011171779529039027,0.0011171779529039027
Feature56,0.0008538795848087699,0.0008538795848087699
Feature50,0.0008104544218885901,0.0008104544218885901
Feature43,0.0008060206883702403,0.0008060206883702403
Feature47,-0.0007498882734138457,0.0007498882734138457
Feature22,0.0005510432365600892,0.0005510432365600892
Feature17,-0.000460174646853051,0.000460174646853051
Feature5,0.0003614250306374911,0.0003614250306374911
Feature4,-0.00035079447782716545,0.00035079447782716545
Feature57,0.0002719855439722196,0.0002719855439722196
Feature15,-0.00018092968089297723,0.00018092968089297723
