Feature,SHAP_Value,Abs_SHAP_Value
Feature1,0.029268300314282486,0.029268300314282486
Feature15,0.018297340192906346,0.018297340192906346
Feature3,-0.007624356439251056,0.007624356439251056
Feature45,-0.005198529963103671,0.005198529963103671
Feature4,-0.0033009649755715575,0.0033009649755715575
Feature57,0.0031502617218583605,0.0031502617218583605
Feature46,0.003145193961592041,0.003145193961592041
Feature5,0.00265571412068587,0.00265571412068587
Feature52,-0.002419449496268061,0.002419449496268061
Feature22,-0.00178207453627795,0.00178207453627795
Feature17,-0.001688089709773699,0.001688089709773699
Feature43,-0.0016097413737247268,0.0016097413737247268
Feature39,0.0015641012485198224,0.0015641012485198224
Feature48,-0.0014530941236549078,0.0014530941236549078
Feature14,-0.0013355334758751835,0.0013355334758751835
Feature49,-0.0012325665733856684,0.0012325665733856684
Feature50,-0.0012312364727376456,0.0012312364727376456
Feature56,0.0010863784899888874,0.0010863784899888874
Feature63,0.0008988219631811345,0.0008988219631811345
Feature2,-0.0008022713612270526,0.0008022713612270526
Feature42,-0.0007884215114868587,0.0007884215114868587
Feature47,0.00020634028283638138,0.00020634028283638138
Feature53,0.00015237116496038538,0.00015237116496038538
