Metric,Mean,Std
AUC,0.6529673104673105,0.10713489355003539
F1,0.7625607795059964,0.08335264769855932
ACC,0.631578947368421,0.10229740166395264
ACC_0,0.06388888888888888,0.09076908098631459
ACC_1,0.925897435897436,0.09218454907268721
Time,223.02623765468599,44.35610672782419
