n_features,features,mean_accuracy,mean_auc,mean_f1,mean_acc_0,mean_acc_1,mean_time,std_accuracy,std_auc,std_f1,std_acc_0,std_acc_1,std_time
28,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59",0.7227586206896551,0.8271557169467385,0.7875010963246257,0.5681651681651683,0.8113248640764121,2.2557459354400633,0.06230012298823592,0.05882469584355902,0.051857707880482995,0.13591951526531715,0.06917793547348557,0.06254921614302542
29,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23",0.7397701149425286,0.8281631849116369,0.8029983723451709,0.5710497835497835,0.8327645763249478,2.188751721382141,0.06984534564377805,0.058806427808112405,0.05367481556897545,0.16351032002430207,0.07276535916674151,0.0036701624034472637
30,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12",0.7328735632183908,0.82553720631507,0.7981250516199851,0.5542665667665668,0.8310600308704024,2.197546362876892,0.06399357544712647,0.06321679381664921,0.05065709469273028,0.16413845659164042,0.06017407235847031,0.045320222548071915
31,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36",0.7362068965517241,0.8218737049557483,0.8006503658138484,0.5667665667665668,0.8332191217794932,2.201503562927246,0.06683737557248855,0.06731652447420199,0.0528118572786714,0.15448630606989625,0.07231653294838787,0.030423019535349774
32,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27",0.7364367816091952,0.8242971842971842,0.8015566665739137,0.5542665667665668,0.8383953812785082,2.2626576662063598,0.08010603687370947,0.06495220581705717,0.0632273503136194,0.16413845659164042,0.08236763340227855,0.050707022742243174
33,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35",0.7397701149425286,0.8252589948178184,0.8038215573079274,0.5667665667665668,0.8386118314949584,2.212093472480774,0.08059955017516962,0.06382576787156076,0.06330844672590404,0.15448630606989625,0.07646293491429852,0.02142694707887974
34,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19",0.7295402298850574,0.8230886705886705,0.7956743136327372,0.546574259074259,0.8321453812785082,2.222890758514404,0.07786802796631741,0.0643275065676962,0.06364443124268375,0.15921767391616556,0.0817216727574363,0.04080286292023451
35,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26",0.7362068965517241,0.8229624661830544,0.8027329411504752,0.5388819513819514,0.8484555417063155,2.212603235244751,0.06683737557248855,0.060342133852443545,0.054257235364129415,0.14985769014079336,0.07391147121529443,0.004728393289353727
36,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3",0.7260919540229885,0.8170855990414813,0.7930605895397411,0.5402805527805528,0.8332658294577799,2.2783934116363525,0.06402009940034059,0.06480671245595648,0.05443250621893785,0.13537671157915845,0.0844127178513325,0.05247967258410146
37,"Feature63, Feature2, Feature46, Feature61, Feature40, Feature56, Feature42, Feature39, Feature43, Feature1, Feature48, Feature62, Feature22, Feature5, Feature44, Feature49, Feature60, Feature32, Feature17, Feature55, Feature57, Feature29, Feature52, Feature38, Feature47, Feature25, Feature58, Feature59, Feature23, Feature12, Feature36, Feature27, Feature35, Feature19, Feature26, Feature3, Feature14",0.7396551724137931,0.8194907374760316,0.804278339797739,0.5556651681651682,0.8439100871608612,2.2663151025772095,0.07047439423717554,0.06171438480033249,0.05622229605376454,0.1508904429934206,0.07960712781738095,0.02794972218549756
