Metric,Mean,Std
AUC,0.8211379265729111,0.06754150894882023
F1,0.8089439141553466,0.06699510310997524
ACC,0.7460919540229886,0.09019461447938634
ACC_0,0.5842549117549116,0.19335062012523982
ACC_1,0.8410039861239552,0.046016361071976125
Time,55.60880410671234,9.208119238984064
