Feature,SHAP_Value,Abs_SHAP_Value
Feature40,0.26747382896315,0.26747382896315
Feature63,-0.09804616787929428,0.09804616787929428
Feature2,0.08009069129955387,0.08009069129955387
Feature43,0.03706534177867519,0.03706534177867519
Feature51,0.02714695838009218,0.02714695838009218
Feature60,0.024398370690387822,0.024398370690387822
Feature5,0.019332610588227994,0.019332610588227994
Feature50,-0.014529999714837982,0.014529999714837982
Feature48,-0.011521110705515073,0.011521110705515073
Feature49,0.009953918248874464,0.009953918248874464
Feature47,0.008244643971427379,0.008244643971427379
Feature46,0.006950779781040158,0.006950779781040158
Feature3,0.00673442781646703,0.00673442781646703
Feature55,0.0066757383532139265,0.0066757383532139265
Feature56,0.00613532904095615,0.00613532904095615
Feature1,-0.006056433732404341,0.006056433732404341
Feature25,0.005450174232672429,0.005450174232672429
Feature17,0.005257477068315651,0.005257477068315651
Feature10,0.004490126235887552,0.004490126235887552
Feature27,0.0036256939667978125,0.0036256939667978125
Feature41,0.003339983178631748,0.003339983178631748
Feature45,-0.0031772777818004916,0.0031772777818004916
Feature52,0.0029373272235945123,0.0029373272235945123
Feature53,0.0027166188575601566,0.0027166188575601566
Feature26,0.002571195559571563,0.002571195559571563
Feature57,0.0024464537374389492,0.0024464537374389492
Feature20,-0.002320178846890175,0.002320178846890175
Feature54,-0.0021883838973028222,0.0021883838973028222
Feature6,0.0021461813268525143,0.0021461813268525143
Feature33,0.00214084743973302,0.00214084743973302
Feature19,0.0020984122533685423,0.0020984122533685423
Feature59,0.0019478306466141349,0.0019478306466141349
Feature9,0.0017634001441898344,0.0017634001441898344
Feature36,0.001719988888284359,0.001719988888284359
Feature32,0.0016569442818699376,0.0016569442818699376
Feature22,0.0016384779573519932,0.0016384779573519932
Feature28,-0.001427746015387532,0.001427746015387532
Feature31,0.0013952208615200339,0.0013952208615200339
Feature4,-0.001255311799776652,0.001255311799776652
Feature18,-0.0012115008399138927,0.0012115008399138927
Feature30,0.0009073185240267659,0.0009073185240267659
Feature34,0.0008881766141002704,0.0008881766141002704
Feature21,0.0008642441046674646,0.0008642441046674646
Feature23,-0.0008447788180783548,0.0008447788180783548
Feature38,0.000843389522236541,0.000843389522236541
Feature29,-0.0008190190809935586,0.0008190190809935586
Feature11,-0.0007241437734614812,0.0007241437734614812
Feature8,-0.0006914895246499427,0.0006914895246499427
Feature13,0.0004910839328094071,0.0004910839328094071
Feature16,0.0004023526181326509,0.0004023526181326509
Feature37,-0.00037783160622252104,0.00037783160622252104
Feature12,-0.000350568653985861,0.000350568653985861
Feature14,0.00033180988795248706,0.00033180988795248706
Feature7,-0.00032363338054814766,0.00032363338054814766
Feature61,0.00031673501454960545,0.00031673501454960545
Feature24,0.00026344532488214073,0.00026344532488214073
Feature58,-0.00013245754528129483,0.00013245754528129483
Feature15,8.197836968704131e-05,8.197836968704131e-05
Feature44,0.0,0.0
Feature42,0.0,0.0
Feature39,0.0,0.0
Feature62,0.0,0.0
Feature35,0.0,0.0
