Feature,SHAP_Value,Abs_SHAP_Value
Feature40,0.23650565039158508,0.23650565039158508
Feature46,-0.0703419067738988,0.0703419067738988
Feature56,-0.027411007050761844,0.027411007050761844
Feature47,0.026414512940258844,0.026414512940258844
Feature61,-0.024384534447946582,0.024384534447946582
Feature50,-0.022480509496949314,0.022480509496949314
Feature1,-0.02155141191678117,0.02155141191678117
Feature5,0.01714080419763193,0.01714080419763193
Feature44,-0.01527923187431903,0.01527923187431903
Feature60,-0.013614355293759326,0.013614355293759326
Feature2,-0.013437157003654767,0.013437157003654767
Feature49,0.013304040505666822,0.013304040505666822
Feature48,0.013066799633094364,0.013066799633094364
Feature17,0.009161423064855142,0.009161423064855142
Feature51,0.007997329450892912,0.007997329450892912
Feature32,-0.007490463621460701,0.007490463621460701
Feature3,0.007020196354725801,0.007020196354725801
Feature19,0.006622164948243525,0.006622164948243525
Feature55,0.00532308467292759,0.00532308467292759
Feature27,0.005234253068016291,0.005234253068016291
Feature14,0.0049072006666567485,0.0049072006666567485
Feature25,0.004666719221000343,0.004666719221000343
Feature22,0.004573779217226607,0.004573779217226607
Feature45,-0.004553167937585719,0.004553167937585719
Feature8,-0.004378282709602203,0.004378282709602203
Feature58,-0.003664861410447704,0.003664861410447704
Feature10,0.0034290336648292916,0.0034290336648292916
Feature52,0.003289582730764943,0.003289582730764943
Feature30,0.0032719332608466176,0.0032719332608466176
Feature12,0.003163315543912822,0.003163315543912822
Feature54,-0.003119736618565868,0.003119736618565868
Feature11,-0.0026540459721857887,0.0026540459721857887
Feature13,0.002585434311161298,0.002585434311161298
Feature21,0.0025799927936472067,0.0025799927936472067
Feature41,0.002523041744305491,0.002523041744305491
Feature33,0.002476394863913045,0.002476394863913045
Feature7,-0.0020039313835027717,0.0020039313835027717
Feature36,0.0018675123221040442,0.0018675123221040442
Feature57,-0.001846086887687846,0.001846086887687846
Feature53,0.001800010781489586,0.001800010781489586
Feature6,0.0016353262503163157,0.0016353262503163157
Feature34,0.0015078158593201756,0.0015078158593201756
Feature9,-0.001308641557938972,0.001308641557938972
Feature28,-0.0011396056256447646,0.0011396056256447646
Feature29,-0.0011149487310870843,0.0011149487310870843
Feature26,0.0010787208193037874,0.0010787208193037874
Feature24,-0.001077108424331119,0.001077108424331119
Feature4,-0.0010257626156511084,0.0010257626156511084
Feature31,-0.0009953958024854215,0.0009953958024854215
Feature16,0.0008613089212481569,0.0008613089212481569
Feature23,-0.0007248796139371164,0.0007248796139371164
Feature63,-0.0006248030109131941,0.0006248030109131941
Feature18,-0.0004982845854228183,0.0004982845854228183
Feature20,-0.000462763345865221,0.000462763345865221
Feature59,0.0004593861404930584,0.0004593861404930584
Feature37,0.0003067220350181458,0.0003067220350181458
Feature38,-8.25696497564199e-05,8.25696497564199e-05
Feature15,-1.3420784692741439e-06,1.3420784692741439e-06
Feature43,0.0,0.0
Feature42,0.0,0.0
Feature39,0.0,0.0
Feature35,0.0,0.0
Feature62,0.0,0.0
