Feature,SHAP_Value,Abs_SHAP_Value
Feature40,0.18850648741820294,0.18850648741820294
Feature46,-0.0709701468396302,0.0709701468396302
Feature2,0.04150249959356189,0.04150249959356189
Feature61,-0.031407855668533886,0.031407855668533886
Feature47,0.02731937805385924,0.02731937805385924
Feature5,0.02276755368921,0.02276755368921
Feature60,0.022666915368235795,0.022666915368235795
Feature42,0.019849467448870773,0.019849467448870773
Feature50,-0.019285531890084768,0.019285531890084768
Feature1,-0.01903838426022107,0.01903838426022107
Feature49,0.015618464135836193,0.015618464135836193
Feature63,-0.009975538178204188,0.009975538178204188
Feature56,0.009789721801559717,0.009789721801559717
Feature48,0.009640769299493432,0.009640769299493432
Feature51,0.00902773488114982,0.00902773488114982
Feature36,0.006080189912041993,0.006080189912041993
Feature3,0.005560072976154462,0.005560072976154462
Feature59,0.00508397344572097,0.00508397344572097
Feature55,0.004718147157208548,0.004718147157208548
Feature34,0.004621067405585488,0.004621067405585488
Feature54,-0.0046206705381345485,0.0046206705381345485
Feature11,-0.004456647470518271,0.004456647470518271
Feature30,-0.004285938744004496,0.004285938744004496
Feature58,-0.0042230846091894465,0.0042230846091894465
Feature45,-0.004112181730490651,0.004112181730490651
Feature18,-0.00386475758816765,0.00386475758816765
Feature29,0.0036763339555325736,0.0036763339555325736
Feature22,-0.003499030087094327,0.003499030087094327
Feature14,-0.0034549070139004434,0.0034549070139004434
Feature31,0.003131237179768903,0.003131237179768903
Feature53,0.003070441830536295,0.003070441830536295
Feature52,0.0030466067488978585,0.0030466067488978585
Feature57,0.0029428370751691615,0.0029428370751691615
Feature27,-0.0026837924176651797,0.0026837924176651797
Feature25,-0.0026480706187415604,0.0026480706187415604
Feature19,0.00257128501061743,0.00257128501061743
Feature6,0.0025613227387229673,0.0025613227387229673
Feature15,0.002530282927557507,0.002530282927557507
Feature24,-0.002390753976878851,0.002390753976878851
Feature37,-0.002333811166003471,0.002333811166003471
Feature17,-0.002268530117398517,0.002268530117398517
Feature26,-0.002089046814930301,0.002089046814930301
Feature8,-0.0020149868173358343,0.0020149868173358343
Feature12,-0.001972344720453804,0.001972344720453804
Feature33,0.0019425293671992787,0.0019425293671992787
Feature9,0.0019239323445373508,0.0019239323445373508
Feature10,0.00164052741577414,0.00164052741577414
Feature23,-0.0015228078788429762,0.0015228078788429762
Feature4,-0.0014628654755631705,0.0014628654755631705
Feature7,-0.0013806778459125497,0.0013806778459125497
Feature28,-0.0009347134766252522,0.0009347134766252522
Feature16,0.0009250076666077837,0.0009250076666077837
Feature13,-0.0007944713330933495,0.0007944713330933495
Feature35,0.0006449043817312409,0.0006449043817312409
Feature21,-0.0005911972234940074,0.0005911972234940074
Feature20,0.0005855549215785516,0.0005855549215785516
Feature32,-0.00033540572522574214,0.00033540572522574214
Feature38,-5.513754878439895e-05,5.513754878439895e-05
Feature44,0.0,0.0
Feature43,0.0,0.0
Feature41,0.0,0.0
Feature39,0.0,0.0
Feature62,0.0,0.0
