Feature,SHAP_Value,Abs_SHAP_Value
Feature40,0.2878881281120668,0.2878881281120668
Feature63,-0.12482571985067197,0.12482571985067197
Feature2,0.058308472127898615,0.058308472127898615
Feature61,0.042215757279990024,0.042215757279990024
Feature5,0.01793296163277645,0.01793296163277645
Feature1,-0.016481294242318922,0.016481294242318922
Feature42,0.01431325945634158,0.01431325945634158
Feature50,-0.013670300710650082,0.013670300710650082
Feature48,-0.013585620696738613,0.013585620696738613
Feature55,0.013080360974821867,0.013080360974821867
Feature62,-0.012034143866544833,0.012034143866544833
Feature52,0.010229130445625808,0.010229130445625808
Feature60,0.00945578197505359,0.00945578197505359
Feature51,0.009313905491872693,0.009313905491872693
Feature3,0.008990460572725475,0.008990460572725475
Feature47,0.0088430556689754,0.0088430556689754
Feature54,0.006989829862849499,0.006989829862849499
Feature41,0.006572395042922739,0.006572395042922739
Feature49,0.006463786432009594,0.006463786432009594
Feature46,0.005700488725486989,0.005700488725486989
Feature9,0.00562305027564856,0.00562305027564856
Feature30,-0.005247744740449349,0.005247744740449349
Feature10,0.00473042002796271,0.00473042002796271
Feature45,-0.004679134675881889,0.004679134675881889
Feature11,-0.004090558296675234,0.004090558296675234
Feature57,-0.004026169704733157,0.004026169704733157
Feature37,-0.003869693738849609,0.003869693738849609
Feature36,0.0038460465294116544,0.0038460465294116544
Feature18,-0.0036992287572985005,0.0036992287572985005
Feature53,0.003621168499621963,0.003621168499621963
Feature29,0.0033692452579635233,0.0033692452579635233
Feature25,0.0031625693840995803,0.0031625693840995803
Feature23,-0.0030838578663334912,0.0030838578663334912
Feature12,-0.00297707094454977,0.00297707094454977
Feature22,-0.002457645201624281,0.002457645201624281
Feature6,0.002369715774971711,0.002369715774971711
Feature59,-0.0022681193408642573,0.0022681193408642573
Feature33,0.001903371374402607,0.001903371374402607
Feature8,-0.0017938664766879071,0.0017938664766879071
Feature17,0.0016505641491513419,0.0016505641491513419
Feature14,-0.0013930763143935598,0.0013930763143935598
Feature32,0.001389234772828753,0.001389234772828753
Feature20,0.0013098953485648583,0.0013098953485648583
Feature38,-0.0012080775413786382,0.0012080775413786382
Feature27,0.0011855056472075964,0.0011855056472075964
Feature26,0.0011836772713748982,0.0011836772713748982
Feature58,-0.001101287635366488,0.001101287635366488
Feature28,-0.0009661304397899639,0.0009661304397899639
Feature34,-0.0009582126760726561,0.0009582126760726561
Feature56,-0.0008636054632824482,0.0008636054632824482
Feature13,-0.0008212109202002845,0.0008212109202002845
Feature31,-0.0005451606646625362,0.0005451606646625362
Feature19,0.0004617654976675674,0.0004617654976675674
Feature7,-0.00032526582640377927,0.00032526582640377927
Feature16,-0.00027496110838356086,0.00027496110838356086
Feature4,-0.00022933193073912395,0.00022933193073912395
Feature15,-0.0002133974977351997,0.0002133974977351997
Feature21,-5.4395926949390994e-05,5.4395926949390994e-05
Feature24,-2.5842553233022352e-05,2.5842553233022352e-05
Feature44,0.0,0.0
Feature43,0.0,0.0
Feature39,0.0,0.0
Feature35,0.0,0.0
