Feature,SHAP_Value,Abs_SHAP_Value
Feature49,0.0565662086009979,0.0565662086009979
Feature45,-0.022455811500549303,0.022455811500549303
Feature6,-0.020672261714935303,0.020672261714935303
Feature54,-0.016174122691154494,0.016174122691154494
Feature44,-0.015386906762917832,0.015386906762917832
Feature63,0.015257668991883619,0.015257668991883619
Feature23,-0.015017993748188033,0.015017993748188033
Feature50,-0.014628767967224121,0.014628767967224121
Feature39,-0.013296837608019502,0.013296837608019502
Feature41,0.013089907666047437,0.013089907666047437
Feature1,-0.01268210510412851,0.01268210510412851
Feature56,0.012654364109039293,0.012654364109039293
Feature2,0.01169696946938835,0.01169696946938835
Feature55,-0.011567751566569029,0.011567751566569029
Feature53,-0.011304308970769256,0.011304308970769256
Feature4,-0.010377188523610442,0.010377188523610442
Feature10,-0.009620053072770432,0.009620053072770432
Feature59,0.00832347571849823,0.00832347571849823
Feature14,-0.007305612166722611,0.007305612166722611
Feature3,-0.006713415185610458,0.006713415185610458
Feature57,0.006308905780315399,0.006308905780315399
Feature19,-0.005688019096851321,0.005688019096851321
Feature52,0.005406705041726412,0.005406705041726412
Feature5,-0.005255560080210386,0.005255560080210386
Feature51,-0.00496006011962892,0.00496006011962892
Feature24,-0.004827524224917112,0.004827524224917112
Feature13,-0.00458687792221707,0.00458687792221707
Feature46,-0.004035470386346177,0.004035470386346177
Feature18,-0.0035886491338411874,0.0035886491338411874
Feature27,0.003253315885861738,0.003253315885861738
Feature58,0.0028810997804006033,0.0028810997804006033
Feature60,-0.0027033512790997916,0.0027033512790997916
Feature28,0.00267851352691649,0.00267851352691649
Feature9,-0.002273090183734894,0.002273090183734894
Feature11,0.0021687125166257315,0.0021687125166257315
Feature17,0.0021423076589902196,0.0021423076589902196
Feature21,-0.002013353010018662,0.002013353010018662
Feature47,-0.001619972288608551,0.001619972288608551
Feature61,0.0013337184985478812,0.0013337184985478812
Feature26,-0.0012446045875549316,0.0012446045875549316
Feature16,0.0011713355779647688,0.0011713355779647688
Feature38,-0.0011651987830798016,0.0011651987830798016
Feature25,-0.0010276461640993662,0.0010276461640993662
Feature29,0.000991540650526701,0.000991540650526701
Feature37,0.000777127842108441,0.000777127842108441
Feature30,0.0007372945547104159,0.0007372945547104159
Feature8,0.0006751790642738342,0.0006751790642738342
Feature7,-0.00040574123462042144,0.00040574123462042144
Feature48,0.00030085692803065445,0.00030085692803065445
Feature20,-0.0002666090925534381,0.0002666090925534381
Feature22,0.00010523200035093827,0.00010523200035093827
Feature31,-8.485217889150909e-05,8.485217889150909e-05
Feature35,-4.4169525305462476e-05,4.4169525305462476e-05
Feature15,-4.367530345916748e-05,4.367530345916748e-05
Feature43,0.0,0.0
Feature42,0.0,0.0
Feature32,0.0,0.0
Feature62,0.0,0.0
