Feature,SHAP_Value,Abs_SHAP_Value
Feature40,0.21988069766709342,0.21988069766709342
Feature63,-0.21984300065567988,0.21984300065567988
Feature60,-0.07450901956317814,0.07450901956317814
Feature2,0.053120756621233174,0.053120756621233174
Feature61,-0.04026298646791574,0.04026298646791574
Feature39,-0.0313242256184647,0.0313242256184647
Feature50,-0.02730682749513963,0.02730682749513963
Feature1,-0.02259989819029194,0.02259989819029194
Feature47,0.017711012283142282,0.017711012283142282
Feature5,0.016975313441519146,0.016975313441519146
Feature3,0.01502342624783506,0.01502342624783506
Feature27,-0.013797337626772432,0.013797337626772432
Feature49,0.013501286998905593,0.013501286998905593
Feature17,0.013458481598590533,0.013458481598590533
Feature30,-0.012406364850846544,0.012406364850846544
Feature45,-0.012256581539725059,0.012256581539725059
Feature52,0.011071687802038183,0.011071687802038183
Feature18,-0.01046088322062961,0.01046088322062961
Feature57,-0.008798247404131506,0.008798247404131506
Feature51,0.00823401355969138,0.00823401355969138
Feature53,0.008232034327157143,0.008232034327157143
Feature25,-0.00821472150317062,0.00821472150317062
Feature29,-0.007518036761456644,0.007518036761456644
Feature10,-0.006422801656643755,0.006422801656643755
Feature44,-0.0060308360534101395,0.0060308360534101395
Feature14,-0.005089416529505088,0.005089416529505088
Feature28,-0.004733559725369846,0.004733559725369846
Feature55,0.004573350204984237,0.004573350204984237
Feature38,-0.00456380559164879,0.00456380559164879
Feature15,0.004537798732483643,0.004537798732483643
Feature19,-0.004341881570459348,0.004341881570459348
Feature11,-0.004208559531855875,0.004208559531855875
Feature6,0.0041174836823946225,0.0041174836823946225
Feature26,-0.003851291714706278,0.003851291714706278
Feature56,-0.0037419033920923586,0.0037419033920923586
Feature33,0.003678161754851759,0.003678161754851759
Feature8,-0.0034321184184374722,0.0034321184184374722
Feature48,-0.0033917462113684425,0.0033917462113684425
Feature22,-0.0033252110621247583,0.0033252110621247583
Feature32,0.002885919508802399,0.002885919508802399
Feature24,0.0028329616944323863,0.0028329616944323863
Feature58,-0.002558375242877331,0.002558375242877331
Feature54,-0.0024978535735177463,0.0024978535735177463
Feature37,-0.002486758073781801,0.002486758073781801
Feature59,-0.0020235055822677706,0.0020235055822677706
Feature12,0.0019010869614243069,0.0019010869614243069
Feature7,-0.0016568812851266619,0.0016568812851266619
Feature4,-0.0012785059225710698,0.0012785059225710698
Feature20,0.0011031719295085164,0.0011031719295085164
Feature23,0.0010998599328264729,0.0010998599328264729
Feature9,0.0009461762378786635,0.0009461762378786635
Feature13,-0.0007675359537458829,0.0007675359537458829
Feature46,-0.0006417891076827553,0.0006417891076827553
Feature34,0.0006401126844447538,0.0006401126844447538
Feature21,-0.00033312345533578297,0.00033312345533578297
Feature31,-0.0003080745821649744,0.0003080745821649744
Feature36,0.00013555919409303138,0.00013555919409303138
Feature16,-2.2082871535739068e-05,2.2082871535739068e-05
Feature43,0.0,0.0
Feature42,0.0,0.0
Feature41,0.0,0.0
Feature35,0.0,0.0
Feature62,0.0,0.0
