Metric,Mean,Std
AUC,0.4607638888888889,0.16620202755667504
F1,0.5899136321195145,0.1470194644343904
ACC,0.471969696969697,0.1507577872526138
ACC_0,0.17666666666666667,0.24510013071003056
ACC_1,0.7863095238095238,0.2376061444790094
Time,208.38482460975646,23.489828485530182
