Feature,SHAP_Value,Abs_SHAP_Value
Feature1,0.033279218602904156,0.033279218602904156
Feature3,-0.011726265427751648,0.011726265427751648
Feature15,0.008605330529482601,0.008605330529482601
Feature45,-0.007103660020812863,0.007103660020812863
Feature22,-0.006034876686963153,0.006034876686963153
Feature17,-0.0038124544307731405,0.0038124544307731405
Feature42,0.003781767832045385,0.003781767832045385
Feature47,-0.002822433647568806,0.002822433647568806
Feature56,0.002364648255755711,0.002364648255755711
Feature57,0.0021165501156752255,0.0021165501156752255
Feature14,-0.0019331156732824816,0.0019331156732824816
Feature52,0.0016393701425205826,0.0016393701425205826
Feature53,-0.0015192860662477103,0.0015192860662477103
Feature63,-0.0013924888117680724,0.0013924888117680724
Feature49,0.0013741050433618562,0.0013741050433618562
Feature4,-0.0013038090880893027,0.0013038090880893027
Feature46,0.0012439931031064167,0.0012439931031064167
Feature39,-0.0011040791264140426,0.0011040791264140426
Feature50,0.0009474779306632902,0.0009474779306632902
Feature5,0.0009115449062028381,0.0009115449062028381
Feature2,0.0004738275661117008,0.0004738275661117008
Feature43,-0.0004675067132766275,0.0004675067132766275
Feature48,5.265005381130949e-05,5.265005381130949e-05
