Feature,SHAP_Value,Abs_SHAP_Value
Feature1,0.029520175283498866,0.029520175283498866
Feature15,0.025431000692868955,0.025431000692868955
Feature3,-0.009980434407298216,0.009980434407298216
Feature22,-0.0068661455790705985,0.0068661455790705985
Feature45,-0.004561569417972344,0.004561569417972344
Feature17,-0.004506568597362826,0.004506568597362826
Feature56,0.003514506596869299,0.003514506596869299
Feature14,0.0026705176928796927,0.0026705176928796927
Feature48,-0.0023031189297641253,0.0023031189297641253
Feature43,-0.0022914105918529215,0.0022914105918529215
Feature57,0.002140498303181482,0.002140498303181482
Feature52,0.0018560404128027785,0.0018560404128027785
Feature39,-0.0017197442122824703,0.0017197442122824703
Feature42,0.0017012216641787592,0.0017012216641787592
Feature2,0.0016334974816625714,0.0016334974816625714
Feature4,-0.0014192001297155866,0.0014192001297155866
Feature46,0.0007445259125120507,0.0007445259125120507
Feature53,-0.000671988020018155,0.000671988020018155
Feature47,0.0006703031791145175,0.0006703031791145175
Feature63,-0.0004949928171856632,0.0004949928171856632
Feature5,-0.0003093728475845214,0.0003093728475845214
Feature50,-0.00020143167046304255,0.00020143167046304255
Feature49,-0.0001501440023501388,0.0001501440023501388
