Feature,SHAP_Value,Abs_SHAP_Value
Feature15,0.06439052827617181,0.06439052827617181
Feature1,0.03351026482933106,0.03351026482933106
Feature3,0.022062633581828382,0.022062633581828382
Feature42,-0.00490642176217006,0.00490642176217006
Feature52,0.004323043545458344,0.004323043545458344
Feature45,-0.004288230859837555,0.004288230859837555
Feature50,0.0024940076238032017,0.0024940076238032017
Feature17,-0.0021272415649199517,0.0021272415649199517
Feature57,0.0018764983372692502,0.0018764983372692502
Feature47,-0.0018462736331005258,0.0018462736331005258
Feature56,0.0017032623652756928,0.0017032623652756928
Feature2,-0.0011019176283899924,0.0011019176283899924
Feature63,0.0010128270970485743,0.0010128270970485743
Feature48,0.0008964279030260203,0.0008964279030260203
Feature5,-0.0008667318942009117,0.0008667318942009117
Feature14,0.0006086749680577708,0.0006086749680577708
Feature46,0.00038785866256380583,0.00038785866256380583
Feature53,0.00029162951502103576,0.00029162951502103576
Feature39,-0.00022882739852740918,0.00022882739852740918
Feature4,0.00018535354945207195,0.00018535354945207195
Feature43,0.00018017519321860686,0.00018017519321860686
Feature22,-3.309272626131898e-05,3.309272626131898e-05
Feature49,1.4225209778617742e-05,1.4225209778617742e-05
