Metric,Mean,Std
AUC,0.7446519381882138,0.08112563110205397
F1,0.7780759556239008,0.054240989133895794
ACC,0.6907738095238094,0.062250941560270764
ACC_0,0.39145100384651466,0.1360148962979622
ACC_1,0.8502997342135126,0.08784822646587805
Time,241.9984060049057,32.01202824961948
