Feature,SHAP_Value,Abs_SHAP_Value
Feature1,-0.028807050165658633,0.028807050165658633
Feature15,0.027580108749000215,0.027580108749000215
Feature3,-0.009407097099717435,0.009407097099717435
Feature45,-0.00708458052171333,0.00708458052171333
Feature17,-0.005901230857963088,0.005901230857963088
Feature57,-0.0033478172751689158,0.0033478172751689158
Feature14,-0.003207178116008813,0.003207178116008813
Feature52,-0.0025779207865367416,0.0025779207865367416
Feature46,-0.0021475949772802373,0.0021475949772802373
Feature47,0.0018551069646596142,0.0018551069646596142
Feature4,-0.0017635324748133201,0.0017635324748133201
Feature50,-0.0016854212422553554,0.0016854212422553554
Feature2,0.0012920247450724342,0.0012920247450724342
Feature22,-0.0011997061479112393,0.0011997061479112393
Feature5,-0.0008925120981578466,0.0008925120981578466
Feature42,-0.0008156089056501698,0.0008156089056501698
Feature49,-0.0007695211126217211,0.0007695211126217211
Feature43,0.0005536484110054474,0.0005536484110054474
Feature48,0.0003735840786031758,0.0003735840786031758
Feature53,-0.0003210414562963976,0.0003210414562963976
Feature63,-0.0002333140400820527,0.0002333140400820527
Feature56,-0.00014564883811399865,0.00014564883811399865
Feature39,-0.000142207372162495,0.000142207372162495
