Feature,SHAP_Value,Abs_SHAP_Value
Feature2,-0.1151275709271431,0.1151275709271431
Feature52,0.07056053603688878,0.07056053603688878
Feature49,0.05090531706809999,0.05090531706809999
Feature54,-0.050295745333035775,0.050295745333035775
Feature56,-0.026945964743693665,0.026945964743693665
Feature57,-0.021589854111274093,0.021589854111274093
Feature41,0.019418464352687216,0.019418464352687216
Feature50,-0.01706143592794737,0.01706143592794737
Feature6,-0.016327809542417526,0.016327809542417526
Feature32,0.013730960587660428,0.013730960587660428
Feature17,-0.012899403770764678,0.012899403770764678
Feature1,-0.012417994439601905,0.012417994439601905
Feature53,-0.011265275379021958,0.011265275379021958
Feature55,-0.011225383728742572,0.011225383728742572
Feature63,0.010809461275736468,0.010809461275736468
Feature45,-0.009972223391135529,0.009972223391135529
Feature44,-0.009466780970493943,0.009466780970493943
Feature4,-0.009004817654689141,0.009004817654689141
Feature10,-0.008939713239669807,0.008939713239669807
Feature3,-0.008774322768052407,0.008774322768052407
Feature51,-0.008509622265895203,0.008509622265895203
Feature13,0.006555452942848206,0.006555452942848206
Feature5,-0.0062630760173002994,0.0062630760173002994
Feature60,-0.006079203138748802,0.006079203138748802
Feature27,0.005460452288389199,0.005460452288389199
Feature23,-0.005255774905284248,0.005255774905284248
Feature46,-0.0052488818764686584,0.0052488818764686584
Feature38,-0.004640215386946998,0.004640215386946998
Feature58,0.0044251816968123026,0.0044251816968123026
Feature48,0.004266728957494116,0.004266728957494116
Feature39,-0.004236411303281784,0.004236411303281784
Feature16,-0.004142230997482919,0.004142230997482919
Feature26,0.003460049629211419,0.003460049629211419
Feature8,0.0030261315405368805,0.0030261315405368805
Feature19,-0.0029743562142054286,0.0029743562142054286
Feature9,-0.0027376972138881753,0.0027376972138881753
Feature11,0.0025101254383722987,0.0025101254383722987
Feature25,0.0021723409493764265,0.0021723409493764265
Feature14,0.0020011228819688184,0.0020011228819688184
Feature15,-0.0019984953105449677,0.0019984953105449677
Feature35,0.0017240804930528097,0.0017240804930528097
Feature37,-0.0016594529151916643,0.0016594529151916643
Feature7,0.0015901625156402588,0.0015901625156402588
Feature24,-0.0015408707161744459,0.0015408707161744459
Feature42,0.0013866685330867698,0.0013866685330867698
Feature30,0.0013615613182385786,0.0013615613182385786
Feature61,-0.0008861521879831927,0.0008861521879831927
Feature18,-0.0008835705618063516,0.0008835705618063516
Feature28,0.0008798254032929761,0.0008798254032929761
Feature29,0.0007929280400276115,0.0007929280400276115
Feature21,0.000708281993865946,0.000708281993865946
Feature20,-0.0006206693748633044,0.0006206693748633044
Feature59,0.00039633115132649277,0.00039633115132649277
Feature22,-0.00027488420406979186,0.00027488420406979186
Feature31,-8.828938007493514e-07,8.828938007493514e-07
Feature47,0.0,0.0
Feature43,0.0,0.0
Feature62,0.0,0.0
