Feature,SHAP_Value,Abs_SHAP_Value
Feature52,0.07564472282926242,0.07564472282926242
Feature53,-0.03325132528940836,0.03325132528940836
Feature1,-0.029858882228533418,0.029858882228533418
Feature45,-0.024838293592135102,0.024838293592135102
Feature6,-0.019274129221836703,0.019274129221836703
Feature3,-0.01904923220475517,0.01904923220475517
Feature56,-0.018586397171020508,0.018586397171020508
Feature32,0.018405181666215242,0.018405181666215242
Feature50,-0.018033728003501885,0.018033728003501885
Feature23,0.017890604833761842,0.017890604833761842
Feature57,-0.016431989769140884,0.016431989769140884
Feature54,-0.015814229846000685,0.015814229846000685
Feature25,-0.013888967533906296,0.013888967533906296
Feature49,0.01347500334183372,0.01347500334183372
Feature27,-0.013404456277688312,0.013404456277688312
Feature63,0.013000808656215654,0.013000808656215654
Feature55,-0.011285307506720223,0.011285307506720223
Feature58,0.011230620245138823,0.011230620245138823
Feature28,-0.010875605046749129,0.010875605046749129
Feature4,-0.010591988762219763,0.010591988762219763
Feature10,-0.01032683749993639,0.01032683749993639
Feature48,-0.009914043049017593,0.009914043049017593
Feature51,-0.008522674441337572,0.008522674441337572
Feature44,-0.007994634409745523,0.007994634409745523
Feature5,-0.00578946868578592,0.00578946868578592
Feature35,-0.0056103045741717275,0.0056103045741717275
Feature30,-0.005164687832196549,0.005164687832196549
Feature46,-0.0046795085072517395,0.0046795085072517395
Feature17,-0.004365329941113799,0.004365329941113799
Feature24,0.003787294030189514,0.003787294030189514
Feature39,-0.003585177163283035,0.003585177163283035
Feature19,-0.0034271255135536194,0.0034271255135536194
Feature38,-0.0032033895452817304,0.0032033895452817304
Feature61,-0.0030544449885686192,0.0030544449885686192
Feature8,0.002954604725042942,0.002954604725042942
Feature11,0.002937761445840237,0.002937761445840237
Feature14,-0.0024555871884027955,0.0024555871884027955
Feature29,-0.0024389897783597264,0.0024389897783597264
Feature9,-0.002342070142428085,0.002342070142428085
Feature7,0.0021919285257657184,0.0021919285257657184
Feature18,-0.002153764168421446,0.002153764168421446
Feature26,0.0016966039935748037,0.0016966039935748037
Feature37,-0.001082616547743498,0.001082616547743498
Feature15,0.0009482353925704817,0.0009482353925704817
Feature16,0.0006963734825452123,0.0006963734825452123
Feature21,-0.0006452227632204668,0.0006452227632204668
Feature22,0.0005762378374735491,0.0005762378374735491
Feature2,-0.00035579005877177383,0.00035579005877177383
Feature20,-0.00018215924501420455,0.00018215924501420455
Feature60,-9.198486804962158e-05,9.198486804962158e-05
Feature59,-5.99101185798645e-05,5.99101185798645e-05
Feature13,4.334747791291671e-05,4.334747791291671e-05
Feature62,0.0,0.0
Feature43,0.0,0.0
Feature47,0.0,0.0
Feature42,0.0,0.0
Feature41,0.0,0.0
Feature31,0.0,0.0
