Metric,Mean,Std
AUC,0.633538961038961,0.11974558934653107
F1,0.757633520302875,0.09829730390908471
ACC,0.631578947368421,0.11637279966159297
ACC_0,0.08333333333333334,0.11415581486979587
ACC_1,0.9061655011655011,0.10890647075751347
Time,95.79105267524719,19.14626337049378
