Feature,SHAP_Value,Abs_SHAP_Value
Feature1,-0.03280666334688001,0.03280666334688001
Feature3,-0.008793464823378557,0.008793464823378557
Feature56,-0.00665151138881272,0.00665151138881272
Feature45,-0.006572966202076885,0.006572966202076885
Feature17,-0.004852952325218074,0.004852952325218074
Feature42,-0.00436931616459098,0.00436931616459098
Feature14,-0.003715848714562106,0.003715848714562106
Feature15,-0.0022049818939736928,0.0022049818939736928
Feature48,0.0018200850390857003,0.0018200850390857003
Feature22,-0.0017410134588519365,0.0017410134588519365
Feature52,0.0017157981839174218,0.0017157981839174218
Feature5,-0.001638987845518261,0.001638987845518261
Feature47,-0.0015214599561288234,0.0015214599561288234
Feature39,-0.0014686715308390636,0.0014686715308390636
Feature49,-0.0014681480594975287,0.0014681480594975287
Feature43,0.0012979511102806207,0.0012979511102806207
Feature57,-0.0012588050790443672,0.0012588050790443672
Feature53,-0.0010628084451921622,0.0010628084451921622
Feature2,0.0007549440982654199,0.0007549440982654199
Feature46,0.0006285464580595923,0.0006285464580595923
Feature63,0.00037252914548147607,0.00037252914548147607
Feature50,0.00026266625808164524,0.00026266625808164524
Feature4,-0.00013393173862003005,0.00013393173862003005
