Feature,SHAP_Value,Abs_SHAP_Value
Feature43,0.07575661564866698,0.07575661564866698
Feature56,-0.07154251262545586,0.07154251262545586
Feature2,-0.05982858935991925,0.05982858935991925
Feature49,0.05308976024389268,0.05308976024389268
Feature57,-0.04930504163106284,0.04930504163106284
Feature41,0.04564849535624186,0.04564849535624186
Feature1,-0.03298629571994147,0.03298629571994147
Feature61,-0.02545678615570071,0.02545678615570071
Feature39,-0.02490195756157238,0.02490195756157238
Feature45,-0.022584712753693226,0.022584712753693226
Feature6,-0.020142402499914162,0.020142402499914162
Feature3,-0.019987241675456367,0.019987241675456367
Feature54,-0.014714616040388727,0.014714616040388727
Feature50,-0.01412500689427059,0.01412500689427059
Feature23,0.013782311230897903,0.013782311230897903
Feature53,-0.013772735993067393,0.013772735993067393
Feature58,0.01178722083568573,0.01178722083568573
Feature59,0.01081643253564836,0.01081643253564836
Feature4,-0.010675237824519485,0.010675237824519485
Feature55,-0.010658680150906229,0.010658680150906229
Feature46,-0.009989973157644265,0.009989973157644265
Feature60,-0.008642882108688361,0.008642882108688361
Feature10,-0.008586183190345771,0.008586183190345771
Feature51,-0.007910976807276413,0.007910976807276413
Feature32,0.007294884572426448,0.007294884572426448
Feature63,0.00650766988595327,0.00650766988595327
Feature5,-0.006379329909880965,0.006379329909880965
Feature27,-0.006142872075239822,0.006142872075239822
Feature44,-0.0058266259729862074,0.0058266259729862074
Feature25,-0.004221654186646148,0.004221654186646148
Feature14,-0.0040848130981127675,0.0040848130981127675
Feature11,0.003964329759279919,0.003964329759279919
Feature38,-0.003949044893185302,0.003949044893185302
Feature52,0.0037973597645759583,0.0037973597645759583
Feature47,0.003539475301901518,0.003539475301901518
Feature24,0.0033719701071580205,0.0033719701071580205
Feature15,-0.0030746770401795936,0.0030746770401795936
Feature19,-0.0028078816831112047,0.0028078816831112047
Feature37,0.0026618850727875634,0.0026618850727875634
Feature28,-0.002505708485841744,0.002505708485841744
Feature17,-0.0024134243528048105,0.0024134243528048105
Feature9,-0.00219370921452839,0.00219370921452839
Feature20,-0.0019036978483200143,0.0019036978483200143
Feature13,-0.0018253537515799181,0.0018253537515799181
Feature7,0.0011898117760817326,0.0011898117760817326
Feature18,-0.0009949343899885513,0.0009949343899885513
Feature22,-0.0008932178219159537,0.0008932178219159537
Feature29,0.0008768464128176487,0.0008768464128176487
Feature35,-0.000790763646364219,0.000790763646364219
Feature8,0.0005795372029145651,0.0005795372029145651
Feature16,-0.0005540152390797679,0.0005540152390797679
Feature30,-0.0004275056223074711,0.0004275056223074711
Feature21,-0.00018462538719176552,0.00018462538719176552
Feature48,0.00015783806641896797,0.00015783806641896797
Feature26,0.00014133503039676087,0.00014133503039676087
Feature42,0.0,0.0
Feature62,0.0,0.0
Feature31,0.0,0.0
