Feature,SHAP_Value,Abs_SHAP_Value
Feature53,-0.03666262452801067,0.03666262452801067
Feature1,-0.03378212948640187,0.03378212948640187
Feature39,-0.02567887430389721,0.02567887430389721
Feature45,-0.02412267525990803,0.02412267525990803
Feature6,-0.021557932098706545,0.021557932098706545
Feature3,-0.019419651478528976,0.019419651478528976
Feature54,-0.017381139099597917,0.017381139099597917
Feature50,-0.01706791172424952,0.01706791172424952
Feature44,-0.015174535413583129,0.015174535413583129
Feature55,-0.013815977921088518,0.013815977921088518
Feature28,-0.012928710629542664,0.012928710629542664
Feature63,0.012557669232288973,0.012557669232288973
Feature49,0.011068853239218412,0.011068853239218412
Feature4,-0.010773676137129484,0.010773676137129484
Feature10,-0.010304832210143416,0.010304832210143416
Feature23,-0.009994382659594202,0.009994382659594202
Feature5,-0.007830432305733388,0.007830432305733388
Feature58,-0.007521105309327439,0.007521105309327439
Feature56,-0.006193776925404869,0.006193776925404869
Feature59,-0.005641061812639223,0.005641061812639223
Feature51,-0.005060655375321695,0.005060655375321695
Feature57,-0.004916187375783934,0.004916187375783934
Feature46,-0.004760768264532096,0.004760768264532096
Feature9,-0.004559067388375616,0.004559067388375616
Feature61,0.00455433006087938,0.00455433006087938
Feature60,0.0036585989097754137,0.0036585989097754137
Feature52,0.0035744135578473293,0.0035744135578473293
Feature15,-0.0032689869403838973,0.0032689869403838973
Feature18,-0.003091469407081625,0.003091469407081625
Feature24,0.0025291492541631017,0.0025291492541631017
Feature20,0.0022439733147621155,0.0022439733147621155
Feature8,0.0021252805987993645,0.0021252805987993645
Feature26,-0.0021048697332540986,0.0021048697332540986
Feature27,-0.0019445717334747245,0.0019445717334747245
Feature37,0.0014012369016806192,0.0014012369016806192
Feature13,-0.0013476585348447118,0.0013476585348447118
Feature11,0.001315385103225715,0.001315385103225715
Feature14,-0.0012965177496274405,0.0012965177496274405
Feature7,0.0012760721147060325,0.0012760721147060325
Feature16,0.001275406529506036,0.001275406529506036
Feature48,-0.001135821143786124,0.001135821143786124
Feature17,0.0010109593470891132,0.0010109593470891132
Feature21,-0.0006881604592005389,0.0006881604592005389
Feature29,-0.0006418998042742596,0.0006418998042742596
Feature22,-0.0005046116809050288,0.0005046116809050288
Feature35,0.0004989181955655439,0.0004989181955655439
Feature47,0.00028053422768910957,0.00028053422768910957
Feature30,0.00018206238746644454,0.00018206238746644454
Feature2,-0.00015979260206219759,0.00015979260206219759
Feature19,-9.875744581224616e-05,9.875744581224616e-05
Feature25,-2.4934609730992152e-06,2.4934609730992152e-06
Feature62,0.0,0.0
Feature41,0.0,0.0
Feature43,0.0,0.0
Feature42,0.0,0.0
Feature38,0.0,0.0
Feature32,0.0,0.0
Feature31,0.0,0.0
