Feature,SHAP_Value,Abs_SHAP_Value
Feature52,0.07935218513011934,0.07935218513011934
Feature49,0.05984369913736978,0.05984369913736978
Feature55,-0.031451761722564725,0.031451761722564725
Feature45,-0.0270528942346573,0.0270528942346573
Feature6,-0.023290639122327164,0.023290639122327164
Feature54,-0.017726105948289238,0.017726105948289238
Feature32,0.01688682536284128,0.01688682536284128
Feature61,-0.016811427970727294,0.016811427970727294
Feature39,-0.016089417040348067,0.016089417040348067
Feature50,-0.01558181643486023,0.01558181643486023
Feature46,-0.015004672110080705,0.015004672110080705
Feature1,-0.013917068640391023,0.013917068640391023
Feature23,-0.01317288229862848,0.01317288229862848
Feature10,-0.01223021745681764,0.01223021745681764
Feature53,-0.012089669704437256,0.012089669704437256
Feature3,-0.011064603924751282,0.011064603924751282
Feature4,-0.010691478848457323,0.010691478848457323
Feature57,-0.010119589666525541,0.010119589666525541
Feature2,-0.009155916670958192,0.009155916670958192
Feature59,0.008498914539814023,0.008498914539814023
Feature63,0.007788223524888366,0.007788223524888366
Feature51,-0.007479590674241365,0.007479590674241365
Feature17,0.007136069238185883,0.007136069238185883
Feature28,0.0067037989695866995,0.0067037989695866995
Feature58,0.006343397001425388,0.006343397001425388
Feature5,-0.006191425025463104,0.006191425025463104
Feature14,-0.005807630717754364,0.005807630717754364
Feature27,0.005109245578447996,0.005109245578447996
Feature13,-0.0037620440125465393,0.0037620440125465393
Feature15,-0.0037095670898755206,0.0037095670898755206
Feature62,0.003633792201677921,0.003633792201677921
Feature8,0.003601146241029099,0.003601146241029099
Feature38,-0.0033687874674797197,0.0033687874674797197
Feature19,-0.00319990764061609,0.00319990764061609
Feature16,0.0031486948331197195,0.0031486948331197195
Feature20,-0.0029952600598335266,0.0029952600598335266
Feature26,-0.0029696524143218994,0.0029696524143218994
Feature48,0.0025409857432047434,0.0025409857432047434
Feature9,-0.0024282832940419607,0.0024282832940419607
Feature24,-0.002135301629702255,0.002135301629702255
Feature35,0.002092411120732607,0.002092411120732607
Feature44,-0.0019935742020606717,0.0019935742020606717
Feature30,0.001989963153998048,0.001989963153998048
Feature11,0.0018735279639562064,0.0018735279639562064
Feature18,-0.0015317772825558656,0.0015317772825558656
Feature25,0.0013591547807057791,0.0013591547807057791
Feature60,0.001208911339441912,0.001208911339441912
Feature21,0.0008555253346760883,0.0008555253346760883
Feature22,-0.0007614915569622988,0.0007614915569622988
Feature37,0.000422172248363481,0.000422172248363481
Feature29,0.00039365390936532685,0.00039365390936532685
Feature56,-0.0003566667437553406,0.0003566667437553406
Feature7,-0.00026770432790122756,0.00026770432790122756
Feature47,0.0,0.0
Feature43,0.0,0.0
Feature42,0.0,0.0
Feature41,0.0,0.0
Feature31,0.0,0.0
