Feature,SHAP_Value,Abs_SHAP_Value
Feature41,0.0552984004219373,0.0552984004219373
Feature49,0.0550030544400215,0.0550030544400215
Feature1,-0.029991303881009415,0.029991303881009415
Feature59,-0.028031396369139344,0.028031396369139344
Feature58,-0.021138121684392275,0.021138121684392275
Feature3,-0.01989058405160904,0.01989058405160904
Feature4,-0.019594480593999195,0.019594480593999195
Feature50,-0.017926918963591207,0.017926918963591207
Feature6,-0.0172573079665502,0.0172573079665502
Feature54,-0.017168395221233368,0.017168395221233368
Feature2,0.016602041820685087,0.016602041820685087
Feature57,0.015692206720511095,0.015692206720511095
Feature61,0.015060467024644211,0.015060467024644211
Feature63,0.014581491549809783,0.014581491549809783
Feature53,-0.014025116960207626,0.014025116960207626
Feature39,-0.013461510340372712,0.013461510340372712
Feature55,-0.012385144829750075,0.012385144829750075
Feature45,-0.010779293874899537,0.010779293874899537
Feature10,-0.010396892825762435,0.010396892825762435
Feature51,-0.007851640383402511,0.007851640383402511
Feature17,0.007670213778813689,0.007670213778813689
Feature26,-0.007610693573951721,0.007610693573951721
Feature8,0.006962922712167086,0.006962922712167086
Feature5,-0.006947599351406097,0.006947599351406097
Feature60,0.006104288001855196,0.006104288001855196
Feature27,-0.00478819260994591,0.00478819260994591
Feature28,0.004388218124707549,0.004388218124707549
Feature52,0.004274301230907412,0.004274301230907412
Feature7,0.004207611083984389,0.004207611083984389
Feature25,-0.003652652104695661,0.003652652104695661
Feature14,-0.0033274193604787144,0.0033274193604787144
Feature11,0.0032543838024139404,0.0032543838024139404
Feature47,0.0026218444108962874,0.0026218444108962874
Feature46,-0.002611892918745695,0.002611892918745695
Feature23,-0.002514787018299089,0.002514787018299089
Feature38,-0.0024512733022371974,0.0024512733022371974
Feature30,0.002385169267654419,0.002385169267654419
Feature37,-0.00210734456777574,0.00210734456777574
Feature48,0.0016333733995755606,0.0016333733995755606
Feature35,0.0014572168389956203,0.0014572168389956203
Feature56,-0.0013236726323763714,0.0013236726323763714
Feature19,-0.0012808740139007568,0.0012808740139007568
Feature29,-0.00116197516520819,0.00116197516520819
Feature15,0.001030040283997849,0.001030040283997849
Feature20,0.0009962668021519933,0.0009962668021519933
Feature22,-0.0007243206103642597,0.0007243206103642597
Feature24,-0.0006348838408788138,0.0006348838408788138
Feature9,-0.00048034389813741973,0.00048034389813741973
Feature18,-0.00034416218598681825,0.00034416218598681825
Feature21,-7.916738589604233e-05,7.916738589604233e-05
Feature16,-5.104889472326568e-05,5.104889472326568e-05
Feature13,8.75194867451523e-06,8.75194867451523e-06
Feature62,0.0,0.0
Feature42,0.0,0.0
Feature44,0.0,0.0
Feature43,0.0,0.0
Feature32,0.0,0.0
Feature31,0.0,0.0
