Metric,Mean,Std
AUC,0.8131366586629744,0.07199359397833395
F1,0.7959326825855108,0.054658572618017216
ACC,0.7260919540229884,0.06722593179253272
ACC_0,0.5234973359973359,0.15717497922862927
ACC_1,0.8435600308704023,0.07120524491014503
Time,2.8940809965133667,0.042984512484099555
