Metric,Mean,Std
AUC,0.8428193349191802,0.05315750971749736
F1,0.8306114640978342,0.04625750520554355
ACC,0.7766666666666666,0.06293107822038753
ACC_0,0.6313178488178488,0.17827296645939458
ACC_1,0.8581597878385804,0.05136935621795064
Time,2.049992036819458,0.05107426181807624
