Metric,Mean,Std
AUC,0.8106931794842012,0.07330163093541532
F1,0.7960897627425909,0.05451887845262922
ACC,0.7260919540229885,0.06903795684709373
ACC_0,0.5241383616383615,0.16754551398923517
ACC_1,0.8435600308704023,0.07120524491014503
Time,1.8306897401809692,0.9594050516475222
