Metric,Mean,Std
AUC,0.8117331177594336,0.0750587502231357
F1,0.7917756464126927,0.051310514504573676
ACC,0.719080459770115,0.06385997438608766
ACC_0,0.5032953157953157,0.16197219137263003
ACC_1,0.843408834028029,0.07431742006958136
Time,1.7524755001068115,0.7134783205092207
