Feature,SHAP_Value,Abs_SHAP_Value
Feature63,-0.18330689326512792,0.18330689326512792
Feature60,-0.13864923373539037,0.13864923373539037
Feature2,-0.05197528030520543,0.05197528030520543
Feature40,0.04142330470622297,0.04142330470622297
Feature39,-0.029268897662438384,0.029268897662438384
Feature57,-0.0199201665742141,0.0199201665742141
Feature50,-0.018669996004566137,0.018669996004566137
Feature1,-0.01669729166238678,0.01669729166238678
Feature10,-0.015277959194991933,0.015277959194991933
Feature61,-0.012499825641090201,0.012499825641090201
Feature47,0.010400628001139323,0.010400628001139323
Feature45,-0.009233825328967079,0.009233825328967079
Feature27,-0.008401104181197057,0.008401104181197057
Feature5,0.007867716940081503,0.007867716940081503
Feature48,0.007421696052766422,0.007421696052766422
Feature46,-0.007419551630043114,0.007419551630043114
Feature29,0.006307590217057323,0.006307590217057323
Feature9,-0.005929260274110625,0.005929260274110625
Feature36,0.0050784459924678345,0.0050784459924678345
Feature56,-0.004887921480473131,0.004887921480473131
Feature17,-0.004456272953334231,0.004456272953334231
Feature25,-0.004302033474915847,0.004302033474915847
Feature8,-0.004148359070260205,0.004148359070260205
Feature18,-0.0037669864813630605,0.0037669864813630605
Feature30,-0.0035897985930751935,0.0035897985930751935
Feature51,0.003340150239292093,0.003340150239292093
Feature32,-0.0032792273687457817,0.0032792273687457817
Feature11,-0.0030658815232533984,0.0030658815232533984
Feature15,0.0028449564746011458,0.0028449564746011458
Feature22,-0.002711506661267017,0.002711506661267017
Feature7,-0.002695287710352552,0.002695287710352552
Feature13,0.002571347372350165,0.002571347372350165
Feature58,-0.0025003986319799844,0.0025003986319799844
Feature6,-0.002416286328984945,0.002416286328984945
Feature59,-0.00219984041424724,0.00219984041424724
Feature49,0.001989293248982614,0.001989293248982614
Feature54,-0.001903983996392632,0.001903983996392632
Feature4,-0.0018458315042848648,0.0018458315042848648
Feature23,-0.001753408627064122,0.001753408627064122
Feature38,-0.0016383467878558478,0.0016383467878558478
Feature12,-0.0016243780308066284,0.0016243780308066284
Feature34,0.0014831003254474017,0.0014831003254474017
Feature28,-0.0014253927552283728,0.0014253927552283728
Feature31,0.0013978997698930885,0.0013978997698930885
Feature55,0.0013305099880548202,0.0013305099880548202
Feature14,0.0012985516260350636,0.0012985516260350636
Feature37,-0.0009541119610659496,0.0009541119610659496
Feature24,-0.0009114078532669595,0.0009114078532669595
Feature20,-0.0008631561201998348,0.0008631561201998348
Feature21,0.0006232603039957145,0.0006232603039957145
Feature3,0.0004065003439832927,0.0004065003439832927
Feature19,-0.00032066198286918754,0.00032066198286918754
Feature16,-0.0003113638861070485,0.0003113638861070485
Feature26,-0.00028982354197547994,0.00028982354197547994
Feature53,0.0002361666717837843,0.0002361666717837843
Feature33,-3.6084314771714365e-05,3.6084314771714365e-05
Feature52,-2.820952242152397e-05,2.820952242152397e-05
Feature44,0.0,0.0
Feature43,0.0,0.0
Feature41,0.0,0.0
Feature35,0.0,0.0
Feature62,0.0,0.0
Feature42,0.0,0.0
